Image1,Image2,KeyPoint1_X,KeyPoint1_Y,KeyPoint2_X,KeyPoint2_Y,Width1,Height1,Width2,Height2
09362272_3871121693.jpg,18149355_2532015166.jpg,84.66891479492188,104.87552642822266,177.63397216796875,197.45799255371094,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,589.0355224609375,243.85934448242188,730.791259765625,225.08584594726562,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,577.9442138671875,233.29922485351562,713.998046875,215.04864501953125,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,564.6716918945312,281.60369873046875,700.0400390625,274.3604431152344,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,563.686767578125,198.47634887695312,684.1459350585938,180.92913818359375,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,562.0603637695312,195.3905029296875,682.3323364257812,178.11666870117188,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,187.38087463378906,284.1764831542969,250.31141662597656,343.41943359375,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,229.01272583007812,253.86878967285156,292.865478515625,307.9533386230469,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,232.96775817871094,240.75732421875,296.8346862792969,295.10430908203125,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,233.42564392089844,222.3647918701172,298.0462341308594,277.1242980957031,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,235.22174072265625,231.3504180908203,300.0256042480469,285.0301513671875,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,519.4864501953125,281.22332763671875,634.8829345703125,283.5615234375,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,287.4880676269531,288.10650634765625,350.9780578613281,332.8724670410156,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,308.1268005371094,295.95550537109375,373.3938903808594,337.5249328613281,800,1235,800,1074
09362272_3871121693.jpg,18149355_2532015166.jpg,497.2276306152344,217.8204345703125,593.845458984375,218.1956329345703,800,1235,800,1074
